Country / territory of asylum/residence,Origin,Value,%
Hungary,Bangladesh,0,0
Hungary,Bangladesh,9,0.00000005465484672
Hungary,Bosnia and Herzegovina,0,0
Hungary,Central African Republic,0,0
Hungary,China,5,0.000000003606475788
Hungary,Cote d'Ivoire,0,0
Hungary,Cote d'Ivoire,15,0.0000006174173433
Hungary,Cameroon,9,0.0000003741623907
Hungary,Cameroon,35,0.000001455075964
Hungary,"Congo, Rep.",0,0
Hungary,"Congo, Rep.",21,0.0000002581755975
Hungary,"Congo, Rep.",0,0
Hungary,"Congo, Rep.",13,0.0000001598229889
Hungary,Colombia,0,0
Hungary,Comoros,0,0
Hungary,Cuba,0,0
Hungary,Cuba,80,0.000006965828085
Hungary,Germany,0,0
Hungary,Dominican Rep.,0,
Hungary,Algeria,0,0
Hungary,Algeria,15,0.0000003630366535
Hungary,"Egypt, Arab Rep., Arab Rep.",0,
Hungary,"Egypt, Arab Rep., Arab Rep.",13,
Hungary,Eritrea,0,
Hungary,Eritrea,48,
Hungary,Ethiopia,6,0.00000005716602953
Hungary,Ethiopia,33,0.0000003144131624
Hungary,Georgia,5,0.000001345134648
Hungary,Georgia,62,0.00001667966963
Hungary,Ghana,0,0
Hungary,Ghana,7,0.000000242772077
Hungary,Guinea,0,0
Hungary,Guinea,5,0.0000003931690495
Hungary,Gambia,0,
Hungary,India,0,0
Hungary,"Iran, Islamic Rep.",46,0.0000005667621965
Hungary,"Iran, Islamic Rep.",142,0.000001749570259
Hungary,Iraq,121,0.000003161364014
Hungary,Iraq,598,0.00001562393124
Hungary,Jordan,0,0
Hungary,Kazakhstan,0,0
Hungary,Kenya,0,0
Hungary,Kuwait,0,0
Hungary,Lebanon,7,0.000001150869638
Hungary,Liberia,0,0
Hungary,Libya,0,0
Hungary,Libya,6,0.000000941233166
Hungary,Sri Lanka,12,0.0000005595970901
Hungary,Morocco,0,0
Hungary,Morocco,0,0
Hungary,Rep. of Moldova,0,
Hungary,Rep. of Moldova,0,
Hungary,Mali,0,0
Hungary,Mali,0,0
Hungary,Myanmar,0,0
Hungary,Mongolia,0,0
Hungary,Mauritania,0,0
Hungary,Nigeria,0,0
Hungary,Nigeria,54,0.0000002828908983
Hungary,Nepal,11,0.0000003753625917
Hungary,Pakistan,32,0.0000001624233936
Hungary,Pakistan,55,0.0000002791652077
Hungary,Palestinian,7,
Hungary,Palestinian,87,
Hungary,Russian Federation,0,0
Hungary,Russian Federation,36,0.0000002491434931
Hungary,Saudi Arabia,0,0
Hungary,Sudan,68,0.000001677631717
Hungary,Senegal,0,0
Hungary,Sierra Leone,0,0
Hungary,Somalia,0,0
Hungary,Somalia,651,0.00004415797757
Hungary,Serbia and Kosovo (S/RES/1244 (1999)),47,
Hungary,Serbia and Kosovo (S/RES/1244 (1999)),56,
Hungary,Syrian Arab Republic,108,0.000005911372759
Hungary,Syrian Arab Republic,925,0.00005062981298
Hungary,Togo,0,0
Hungary,Tunisia,8,0.0000006937141778
Hungary,Turkey,0,0
Hungary,Turkey,34,0.0000004210786003
Hungary,United Rep. of Tanzania,0,
Hungary,Uganda,0,0
Hungary,Uganda,6,0.0000001399810064
Hungary,Ukraine,0,0
Hungary,Ukraine,19,0.0000004238123757
Hungary,United States,0,0
Hungary,Uzbekistan,7,0.0000002161347693
Hungary,Stateless,76,
Hungary,Stateless,139,
Hungary,Various/Unknown,9,
Hungary,Various/Unknown,925,
Hungary,Yemen,17,
Hungary,Zimbabwe,0,0
Indonesia,Afghanistan,2084,0.00005865452432
Indonesia,Afghanistan,5477,0.0001541510699
Indonesia,Angola,7,0.0000002350239941
Indonesia,United Arab Emirates,0,0
Indonesia,Bangladesh,28,0.0000001700373009
Indonesia,Bangladesh,0,0
Indonesia,China,8,0.000000005770361261
Indonesia,China,9,0.000000006491656418
Indonesia,Cote d'Ivoire,13,0.0000005350950308
Indonesia,Cote d'Ivoire,0,0
Indonesia,Cameroon,61,0.000002535989537
Indonesia,Cameroon,0,0
Indonesia,"Congo, Rep.",14,0.000000172117065
Indonesia,"Congo, Rep.",0,0
Indonesia,"Congo, Rep.",0,0
Indonesia,Algeria,12,0.0000002904293228
Indonesia,"Egypt, Arab Rep., Arab Rep.",15,
Indonesia,"Egypt, Arab Rep., Arab Rep.",14,
Indonesia,Eritrea,25,
Indonesia,Eritrea,32,
Indonesia,Ethiopia,100,0.0000009527671588
Indonesia,Ethiopia,143,0.000001362457037
Indonesia,Ghana,0,0
Indonesia,Guinea,0,0
Indonesia,Gambia,0,
Indonesia,India,9,0.000000006720529837
Indonesia,"Iran, Islamic Rep.",123,0.00000151547283
Indonesia,"Iran, Islamic Rep.",239,0.000002944699238
Indonesia,Iraq,323,0.000008439013029
Indonesia,Iraq,560,0.00001463110618
Indonesia,Jordan,0,0
Indonesia,Jordan,0,0
Indonesia,Kuwait,11,0.000002659234991
Indonesia,Lebanon,0,0
Indonesia,Liberia,0,0
Indonesia,Liberia,0,0
Indonesia,Libya,9,0.000001411849749
Indonesia,Libya,6,0.000000941233166
Indonesia,Sri Lanka,144,0.000006715165081
Indonesia,Sri Lanka,389,0.00001814027234
Indonesia,Lesotho,0,0
Indonesia,Morocco,0,0
Indonesia,Madagascar,0,0
Indonesia,Mali,7,0.0000003775217102
Indonesia,Myanmar,49,0.0000009181083169
Indonesia,Myanmar,766,0.00001435246879
Indonesia,Mozambique,0,0
Indonesia,Nigeria,24,0.0000001257292882
Indonesia,Pakistan,29,0.0000001471962004
Indonesia,Pakistan,372,0.00000188817195
Indonesia,Palestinian,45,
Indonesia,Palestinian,388,
Indonesia,Russian Federation,0,0
Indonesia,Saudi Arabia,0,0
Indonesia,Sudan,141,0.000003478618707
Indonesia,Sudan,266,0.00000656250054
Indonesia,Senegal,0,0
Indonesia,Senegal,0,0
Indonesia,Sierra Leone,9,0.00000119091538
Indonesia,Sierra Leone,0,0
Indonesia,Somalia,543,0.00003683223014
Indonesia,Somalia,976,0.00006620305086
Indonesia,Syrian Arab Republic,27,0.00000147784319
Indonesia,Syrian Arab Republic,35,0.000001915722653
Indonesia,Togo,0,0
Indonesia,Thailand,0,0
Indonesia,Turkey,38,0.0000004706172591
Indonesia,Uganda,0,0
Indonesia,Uganda,0,0
Indonesia,Ukraine,0,0
Indonesia,VietNam,0,0
Indonesia,VietNam,18,0.0000001884011857
Indonesia,Yemen,125,
Indonesia,Yemen,76,
Indonesia,Zambia,0,0
India,Afghanistan,5743,0.0001616376839
India,Afghanistan,7758,0.0002183501918
India,Angola,0,0
India,Angola,0,0
India,Burundi,0,0
India,Burundi,0,0
India,Bosnia and Herzegovina,0,0
India,China,108008,0.00007790564738
India,Cote d'Ivoire,8,0.0000003292892497
India,Cote d'Ivoire,5,0.0000002058057811
India,Cameroon,19,0.0000007898983804
India,"Congo, Rep.",40,0.0000004917630428
India,"Congo, Rep.",49,0.0000006024097274
India,"Congo, Rep.",12,0.0000001475289128
India,"Congo, Rep.",0,0
India,Djibouti,0,0
India,"Egypt, Arab Rep., Arab Rep.",0,
India,Eritrea,6,
India,Eritrea,29,
India,Ethiopia,30,0.0000002858301476
India,Ethiopia,20,0.0000001905534318
India,Guinea,0,0
India,"Iran, Islamic Rep.",13,0.0000001601719251
India,"Iran, Islamic Rep.",57,0.000000702292287
India,Iraq,111,0.000002900094261
India,Iraq,344,0.000008987679511
India,Liberia,0,0
India,Libya,6,0.000000941233166
India,Libya,0,0
India,Sri Lanka,61842,0.002883883604
India,Maldives,0,0
India,Mali,0,0
India,Mali,0,0
India,Myanmar,3152,0.00005905872275
India,Myanmar,18089,0.0003389318642
India,Nigeria,8,0.00000004190976272
India,Pakistan,0,0
India,Palestinian,75,
India,Russian Federation,7,0.00000004844456811
India,Rwanda,0,0
India,Rwanda,0,0
India,Saudi Arabia,0,0
India,Sudan,43,0.00000106085535
India,Sudan,89,0.000002195723865
India,Somalia,269,0.00001824653758
India,Somalia,664,0.0000450397805
India,South Sudan,73,0.000005804839391
India,South Sudan,6,0.000000477110087
India,Syrian Arab Republic,17,0.0000009304938602
India,Syrian Arab Republic,87,0.000004761939167
India,Chad,0,0
India,Tajikistan,0,0
India,Turkmenistan,0,0
India,Uganda,0,0
India,Ukraine,6,0.0000001338354871
India,Uzbekistan,0,0
India,Uzbekistan,0,0
India,Yemen,934,
India,Yemen,0,
Ireland,Afghanistan,180,0.000005066129739
Ireland,Afghanistan,230,0.000006473388
Ireland,Angola,20,0.000000671497126
Ireland,Angola,236,0.000007923666087
Ireland,Albania,635,0.0002209881686
Ireland,Albania,78,0.00002714500339
Ireland,Armenia,9,0.000003071200669
Ireland,Armenia,11,0.000003753689706
Ireland,Azerbaijan,0,0
Ireland,Azerbaijan,15,0.000001520923497
Ireland,Burundi,11,0.000001012495576
Ireland,Burundi,25,0.000002301126309
Ireland,Benin,0,0
Ireland,Benin,0,0
Ireland,Burkina Faso,0,0
Ireland,Bangladesh,280,0.000001700373009
Ireland,Bangladesh,30,0.0000001821828224
Ireland,Bahrain,6,0.000004019874258
Ireland,Bahrain,0,0
Ireland,Bosnia and Herzegovina,0,0
Ireland,Bosnia and Herzegovina,14,0.000003991996617
Ireland,Belarus,7,0.0000007362318078
Ireland,Belarus,43,0.00000452256682
Ireland,Bolivia,11,0.0000009953309928
Ireland,Bolivia,7,0.00000063339245
Ireland,Brazil,59,0.0000002819078095
Ireland,Brazil,0,0
Ireland,Barbados,0,0
Ireland,Bhutan,0,0
Ireland,Bhutan,10,0.00001238221419
Ireland,Botswana,20,0.000008727294307
Ireland,Botswana,0,0
Ireland,Central African Republic,9,0.00000193171184
Ireland,China,65,0.00000004688418524
Ireland,China,54,0.00000003894993851
Ireland,Cote d'Ivoire,7,0.0000002881280935
Ireland,Cote d'Ivoire,19,0.0000007820619681
Ireland,Cameroon,35,0.000001455075964
Ireland,Cameroon,85,0.000003533755912
Ireland,"Congo, Rep.",244,0.000002999754561
Ireland,"Congo, Rep.",396,0.000004868454124
Ireland,"Congo, Rep.",6,0.00000007376445642
Ireland,"Congo, Rep.",186,0.000002286698149
Ireland,Cuba,0,0
Ireland,Cuba,22,0.000001915602723
Ireland,Algeria,197,0.000004767881382
Ireland,Algeria,189,0.000004574261834
Ireland,Ecuador,0,0
Ireland,"Egypt, Arab Rep., Arab Rep.",41,
Ireland,"Egypt, Arab Rep., Arab Rep.",29,
Ireland,Eritrea,9,
Ireland,Eritrea,48,
Ireland,Ethiopia,10,0.00000009527671588
Ireland,Ethiopia,42,0.0000004001622067
Ireland,Georgia,367,0.00009873288316
Ireland,Georgia,70,0.00001883188507
Ireland,Ghana,47,0.000001630041088
Ireland,Ghana,26,0.0000009017248575
Ireland,Guinea,0,0
Ireland,Guinea,17,0.000001336774768
Ireland,Gambia,5,
Ireland,Gambia,0,
Ireland,Equatorial Guinea,0,0
Ireland,Guatemala,0,0
Ireland,Guatemala,0,0
Ireland,Guyana,0,0
Ireland,Honduras,0,0
Ireland,Indonesia,0,0
Ireland,Indonesia,0,0
Ireland,India,98,0.00000007317910266
Ireland,India,0,0
Ireland,"Iran, Islamic Rep.",28,0.0000003449856848
Ireland,"Iran, Islamic Rep.",135,0.000001663323838
Ireland,Iraq,98,0.000002560443582
Ireland,Iraq,491,0.00001282834488
Ireland,Israel,5,0.0000005738946788
Ireland,Israel,0,0
Ireland,Italy,0,0
Ireland,Jamaica,0,0
Ireland,Jamaica,0,0
Ireland,Jordan,0,0
Ireland,Jordan,7,0.0000007214744712
Ireland,Japan,0,0
Ireland,Kazakhstan,35,0.000001940386234
Ireland,Kenya,7,0.0000001408454615
Ireland,Kenya,56,0.000001126763692
Ireland,Kyrgyzstan,9,
Ireland,Kyrgyzstan,0,
Ireland,Rep. of Korea,0,
Ireland,Kuwait,26,0.000006285464525
Ireland,Kuwait,46,0.00001112043724
Ireland,Lebanon,6,0.0000009864596899
Ireland,Lebanon,13,0.000002137329328
Ireland,Liberia,5,0.000001056656662
Ireland,Liberia,23,0.000004860620646
Ireland,Libya,74,0.00001160854238
Ireland,Libya,255,0.00004000240956
Ireland,Saint Lucia,0,
Ireland,Sri Lanka,13,0.0000006062301809
Ireland,Sri Lanka,20,0.0000009326618168
Ireland,Lesotho,0,0
Ireland,Lesotho,0,0
Ireland,Morocco,26,0.0000007274847662
Ireland,Morocco,8,0.0000002238414665
Ireland,Rep. of Moldova,10,
Ireland,Rep. of Moldova,105,
Ireland,Mexico,6,0.00000004645283231
Ireland,The former Yugoslav Republic of Macedonia,0,
Ireland,The former Yugoslav Republic of Macedonia,0,
Ireland,Mali,8,0.0000004314533831
Ireland,Myanmar,10,0.0000001873690443
Ireland,Myanmar,9,0.0000001686321398
Ireland,Montenegro,6,0.000009639003263
Ireland,Mongolia,11,0.000003576483257
Ireland,Mongolia,0,0
Ireland,Mozambique,0,0
Ireland,Mozambique,6,0.0000002022324167
Ireland,Mauritania,0,0
Ireland,Mauritius,39,0.00003083947421
Ireland,Mauritius,7,0.000005535290243
Ireland,Malawi,177,0.000009504833611
Ireland,Malawi,51,0.000002738680871
Ireland,Malaysia,16,0.0000005059406284
Ireland,Malaysia,0,0
Ireland,Namibia,0,0
Ireland,Niger,0,0
Ireland,Niger,0,0
Ireland,Nigeria,504,0.000002640315051
Ireland,Nigeria,421,0.000002205501263
Ireland,Nepal,15,0.0000005118580796
Ireland,Oman,0,0
Ireland,Pakistan,940,0.000004771187186
Ireland,Pakistan,172,0.0000008730257405
Ireland,Panama,0,0
Ireland,Philippines,5,0.00000004765622401
Ireland,Philippines,0,0
Ireland,Dem. People's Rep. of Korea,5,
Ireland,Dem. People's Rep. of Korea,0,
Ireland,Palestinian,26,
Ireland,Palestinian,94,
Ireland,Russian Federation,31,0.0000002145402302
Ireland,Russian Federation,159,0.000001100383761
Ireland,Rwanda,0,0
Ireland,Rwanda,66,0.000005406110724
Ireland,Saudi Arabia,6,0.0000001821592446
Ireland,Saudi Arabia,10,0.0000003035987411
Ireland,Sudan,34,0.0000008388158585
Ireland,Sudan,188,0.000004638158276
Ireland,Senegal,7,0.0000004416245804
Ireland,Senegal,0,0
Ireland,Sierra Leone,32,0.000004234365795
Ireland,Sierra Leone,53,0.000007013168348
Ireland,El Salvador,0,0
Ireland,Somalia,42,0.000002848901779
Ireland,Somalia,480,0.00003255887747
Ireland,Serbia and Kosovo (S/RES/1244 (1999)),26,
Ireland,Serbia and Kosovo (S/RES/1244 (1999)),200,
Ireland,Swaziland,11,
Ireland,Swaziland,15,
Ireland,Syrian Arab Republic,138,0.000007553420747
Ireland,Syrian Arab Republic,718,0.00003929968186
Ireland,Chad,0,0
Ireland,Chad,0,0
Ireland,Togo,0,0
Ireland,Togo,37,0.000004744992558
Ireland,Thailand,0,0
Ireland,Tajikistan,12,0.000001345088963
Ireland,Tunisia,14,0.000001213999811
Ireland,Tunisia,0,0
Ireland,Turkey,5,0.00000006192332357
Ireland,Turkey,14,0.000000173385306
Ireland,United Rep. of Tanzania,0,
Ireland,United Rep. of Tanzania,9,
Ireland,Uganda,12,0.0000002799620129
Ireland,Uganda,42,0.0000009798670451
Ireland,Ukraine,66,0.000001472190358
Ireland,Ukraine,110,0.000002453650596
Ireland,United States,8,0.0000000245610346
Ireland,Uzbekistan,0,0
Ireland,Uzbekistan,24,0.0000007410334947
Ireland,Venezuela (Bolivarian Republic of),42,
Ireland,Venezuela (Bolivarian Republic of),11,
Ireland,VietNam,7,0.00000007326712776
Ireland,VietNam,7,0.00000007326712776
Ireland,Stateless,7,
Ireland,Stateless,99,
Ireland,Various/Unknown,323,
Ireland,Yemen,9,
Ireland,Yemen,0,
Ireland,South Africa,228,0.000004019947686
Ireland,South Africa,51,0.0000008991988244
Ireland,Zambia,6,0.0000003509976817
Ireland,Zambia,0,0
Ireland,Zimbabwe,513,0.000031034663
Ireland,Zimbabwe,252,0.00001524509761
"Iran, Islamic Rep.",Afghanistan,951142,0.02677004874
"Iran, Islamic Rep.","Iran, Islamic Rep.",6,0.00000007392550389
"Iran, Islamic Rep.",Iraq,28268,0.0007385573384
"Iran, Islamic Rep.",Kuwait,8,0.000001933989085
"Iran, Islamic Rep.",Myanmar,84,0.000001573899972
"Iran, Islamic Rep.",Pakistan,10,0.00000005075731049
"Iran, Islamic Rep.",Uzbekistan,7,0.0000002161347693
Iraq,Afghanistan,107,0.000003011532678
Iraq,Afghanistan,11,0.0000003095968174
Iraq,Albania,0,0
Iraq,Bangladesh,0,0
Iraq,Bahrain,39,0.00002612918268
Iraq,Algeria,0,0
Iraq,"Egypt, Arab Rep., Arab Rep.",23,
Iraq,Eritrea,0,
Iraq,Eritrea,0,
Iraq,Ethiopia,0,0
Iraq,Ethiopia,0,0
Iraq,Indonesia,0,0
Iraq,"Iran, Islamic Rep.",6317,0.00007783123468
Iraq,"Iran, Islamic Rep.",7143,0.00008800831238
Iraq,Iraq,2615988,0.06834785392
Iraq,Iraq,1546586,0.04040761426
Iraq,Iraq,872,0.00002278272248
Iraq,Jordan,0,0
Iraq,Jordan,9,0.0000009276100344
Iraq,Kazakhstan,0,0
Iraq,Kyrgyzstan,6,
Iraq,Kuwait,131,0.00003166907126
Iraq,Lebanon,5,0.0000008220497416
Iraq,Morocco,0,0
Iraq,Morocco,0,0
Iraq,Pakistan,45,0.0000002284078972
Iraq,Philippines,0,0
Iraq,Palestinian,136,
Iraq,Palestinian,7865,
Iraq,Romania,0,0
Iraq,Saudi Arabia,8,0.0000002428789929
Iraq,Sudan,890,0.00002195723865
Iraq,Sudan,64,0.000001578947498
Iraq,Somalia,8,0.0000005426479579
Iraq,South Sudan,14,0.00000111325687
Iraq,South Sudan,0,0
Iraq,Syrian Arab Republic,247057,0.01352264833
Iraq,Tunisia,6,0.0000005202856333
Iraq,Turkey,5191,0.00006428879453
Iraq,Turkey,15514,0.0001921356884
Iraq,Ukraine,0,0
Iraq,Uzbekistan,0,0
Iraq,Stateless,47630,
Iraq,Yemen,84,
Iceland,Afghanistan,6,0.0000001688709913
Iceland,Afghanistan,44,0.00000123838727
Iceland,Albania,19,0.000006612244415
Iceland,Albania,6,0.000002088077184
Iceland,Armenia,0,0
Iceland,Azerbaijan,5,0.0000005069744989
Iceland,Bangladesh,5,0.00000003036380373
Iceland,Bangladesh,0,0
Iceland,Bosnia and Herzegovina,6,0.000001710855693
Iceland,Belarus,0,0
Iceland,Belarus,0,0
Iceland,China,0,0
Iceland,China,0,0
Iceland,Cote d'Ivoire,0,0
Iceland,Cameroon,0,0
Iceland,"Congo, Rep.",0,0
Iceland,Colombia,0,0
Iceland,Algeria,6,0.0000001452146614
Iceland,Algeria,0,0
Iceland,Eritrea,0,
Iceland,Eritrea,11,
Iceland,Ethiopia,0,0
Iceland,Georgia,68,0.00001829383121
Iceland,Georgia,0,0
Iceland,Ghana,6,0.0000002080903517
Iceland,Ghana,0,0
Iceland,Guinea,0,0
Iceland,Guatemala,0,0
Iceland,Honduras,0,0
Iceland,Honduras,0,0
Iceland,India,0,0
Iceland,India,0,0
Iceland,"Iran, Islamic Rep.",16,0.000000197134677
Iceland,"Iran, Islamic Rep.",33,0.0000004065902714
Iceland,Iraq,64,0.000001672126421
Iceland,Iraq,70,0.000001828888273
Iceland,Jordan,0,0
Iceland,Kazakhstan,0,0
Iceland,Kazakhstan,0,0
Iceland,Kenya,0,0
Iceland,Kyrgyzstan,0,
Iceland,Libya,0,0
Iceland,Libya,0,0
Iceland,Sri Lanka,0,0
Iceland,Sri Lanka,5,0.0000002331654542
Iceland,Morocco,8,0.0000002238414665
Iceland,Morocco,0,0
Iceland,Rep. of Moldova,0,
Iceland,The former Yugoslav Republic of Macedonia,10,
Iceland,The former Yugoslav Republic of Macedonia,0,
Iceland,Mali,0,0
Iceland,Mali,0,0
Iceland,Myanmar,0,0
Iceland,Montenegro,0,0
Iceland,Mongolia,0,0
Iceland,Mauritania,0,0
Iceland,Nigeria,0,0
Iceland,Nigeria,6,0.00000003143232204
Iceland,Nepal,0,0
Iceland,Pakistan,12,0.00000006090877259
Iceland,Pakistan,11,0.00000005583304154
Iceland,Palestinian,8,
Iceland,Palestinian,10,
Iceland,Russian Federation,6,0.00000004152391552
Iceland,Russian Federation,11,0.00000007612717845
Iceland,Sudan,0,0
Iceland,Sudan,0,0
Iceland,Senegal,0,0
Iceland,Senegal,0,0
Iceland,El Salvador,0,0
Iceland,El Salvador,8,0.000001254340606
Iceland,Somalia,17,0.000001153126911
Iceland,Somalia,13,0.0000008818029316
Iceland,Serbia and Kosovo (S/RES/1244 (1999)),15,
Iceland,Serbia and Kosovo (S/RES/1244 (1999)),0,
Iceland,South Sudan,0,0
Iceland,Syrian Arab Republic,5,0.0000002736746648
Iceland,Syrian Arab Republic,58,0.000003174626111
Iceland,Chad,0,0
Iceland,Tajikistan,0,0
Iceland,Turkey,0,0
Iceland,Turkey,0,0
Iceland,Uganda,0,0
Iceland,Uganda,0,0
Iceland,Ukraine,7,0.0000001561414016
Iceland,Ukraine,15,0.0000003345887176
Iceland,Uzbekistan,0,0
Iceland,Venezuela (Bolivarian Republic of),0,
Iceland,Stateless,0,
Iceland,Stateless,8,
Iceland,Stateless,85,
Iceland,Various/Unknown,12,
Iceland,Yemen,0,
Israel,Argentina,0,0
Israel,Armenia,29,0.000009896091044
Israel,Armenia,0,0
Israel,Austria,0,0
Israel,Azerbaijan,13,0.000001318133697
Israel,Burundi,0,0
Israel,Burundi,0,0
Israel,Benin,0,0
Israel,Burkina Faso,0,0
Israel,Bulgaria,0,0
Israel,Belarus,117,0.00001230558879
Israel,Brazil,0,0
Israel,Botswana,0,0
Israel,Central African Republic,10,0.000002146346489
Israel,Central African Republic,0,0
Israel,China,53,0.00000003822864335
Israel,China,0,0
Israel,Cote d'Ivoire,23,0.000000946706593
Israel,Cote d'Ivoire,0,0
Israel,Cameroon,20,0.0000008314719794
Israel,Cameroon,0,0
Israel,"Congo, Rep.",189,0.000002323580377
Israel,"Congo, Rep.",209,0.000002569461899
Israel,"Congo, Rep.",28,0.00000034423413
Israel,Colombia,23,0.0000004687600471
Israel,Colombia,0,0
Israel,Ecuador,0,0
Israel,"Egypt, Arab Rep., Arab Rep.",12,
Israel,Eritrea,4553,
Israel,Eritrea,22010,
Israel,Spain,0,0
Israel,Ethiopia,897,0.000008546321415
Israel,Ethiopia,89,0.0000008479627713
Israel,Georgia,3472,0.0009340614996
Israel,Ghana,403,0.00001397673529
Israel,Guinea,32,0.000002516281917
Israel,Guinea-Bissau,0,0
Israel,Greece,0,0
Israel,India,439,0.0000003278125109
Israel,"Iran, Islamic Rep.",5,0.00000006160458657
Israel,"Iran, Islamic Rep.",6,0.00000007392550389
Israel,Iraq,10,0.0000002612697532
Israel,Jamaica,0,0
Israel,Jamaica,0,0
Israel,Jordan,0,0
Israel,Kazakhstan,31,0.000001718627808
Israel,Kenya,44,0.0000008853143294
Israel,Kyrgyzstan,17,
Israel,Lebanon,0,0
Israel,Liberia,0,0
Israel,Liberia,0,0
Israel,Libya,0,0
Israel,Sri Lanka,566,0.00002639432942
Israel,Lesotho,0,0
Israel,Latvia,0,0
Israel,Rep. of Moldova,426,
Israel,Mali,6,0.0000003235900373
Israel,Myanmar,38,0.0000007120023682
Israel,Myanmar,0,0
Israel,Mongolia,83,0.00002698619185
Israel,Mauritania,0,0
Israel,Malawi,12,0.000000644395499
Israel,Niger,0,0
Israel,Niger,0,0
Israel,Nigeria,725,0.000003798072246
Israel,Nigeria,0,0
Israel,Nepal,8,0.0000002729909758
Israel,Nepal,0,0
Israel,Philippines,0,0
Israel,Dem. People's Rep. of Korea,0,
Israel,Portugal,0,0
Israel,Palestinian,0,
Israel,Romania,29,0.000001480608698
Israel,Russian Federation,805,0.000005571125332
Israel,Rwanda,0,0
Israel,Rwanda,0,0
Israel,Sudan,4437,0.0001094654695
Israel,Sudan,3187,0.0000786266512
Israel,Sierra Leone,23,0.000003043450415
Israel,Sierra Leone,0,0
Israel,Somalia,13,0.0000008818029316
Israel,South Sudan,98,0.000007792798087
Israel,South Sudan,126,0.00001001931183
Israel,Syrian Arab Republic,0,0
Israel,Chad,8,0.0000005369129679
Israel,Chad,0,0
Israel,Togo,0,0
Israel,Tajikistan,0,0
Israel,Turkmenistan,0,0
Israel,Turkey,50,0.0000006192332357
Israel,Turkey,0,0
Israel,Uganda,26,0.0000006065843613
Israel,Ukraine,11507,0.0002566741583
Israel,United States,0,0
Israel,Uzbekistan,130,0.00000401393143
Israel,Venezuela (Bolivarian Republic of),0,
Israel,Stateless,42,
Israel,Various/Unknown,40,
Israel,South Africa,249,0.000004390206025
Israel,Zimbabwe,5,0.0000003024820955
Israel,Zimbabwe,0,0
Italy,Afghanistan,322,0.000009062743201
Italy,Afghanistan,17171,0.000483280632
Italy,Angola,28,0.0000009400959764
Italy,Angola,35,0.000001175119971
Italy,Albania,800,0.0002784102912
Italy,Albania,538,0.0001872309208
Italy,United Arab Emirates,0,0
Italy,Argentina,13,0.0000002936456814
Italy,Argentina,0,0
Italy,Armenia,261,0.0000890648194
Italy,Armenia,289,0.00009861966592
Italy,Australia,0,0
Italy,Azerbaijan,15,0.000001520923497
Italy,Azerbaijan,62,0.000006286483786
Italy,Burundi,10,0.0000009204505237
Italy,Burundi,19,0.000001748855995
Italy,Benin,261,0.00002335425851
Italy,Benin,228,0.00002040142123
Italy,Burkina Faso,1431,0.00007455694885
Italy,Burkina Faso,1014,0.00005283071009
Italy,Bangladesh,18209,0.0001105789004
Italy,Bangladesh,5671,0.00003443862619
Italy,Bahrain,0,0
Italy,Bahrain,0,0
Italy,"Bahamas, The",0,
Italy,"Bahamas, The",0,
Italy,Bosnia and Herzegovina,121,0.00003450225648
Italy,Bosnia and Herzegovina,618,0.0001762181364
Italy,Belarus,36,0.000003786335012
Italy,Belarus,34,0.000003575983067
Italy,Bolivia,0,0
Italy,Bolivia,13,0.000001176300264
Italy,Brazil,117,0.0000005590375205
Italy,Brazil,100,0.0000004778098466
Italy,Bhutan,0,0
Italy,Bhutan,0,0
Italy,Botswana,0,0
Italy,Botswana,0,0
Italy,Central African Republic,78,0.00001674150261
Italy,Central African Republic,90,0.0000193171184
Italy,Canada,0,0
Italy,Canada,0,0
Italy,Chile,9,0.0000004984844411
Italy,Chile,8,0.000000443097281
Italy,China,746,0.0000005380861876
Italy,China,166,0.0000001197349962
Italy,Cote d'Ivoire,11429,0.0004704308544
Italy,Cote d'Ivoire,6412,0.0002639253337
Italy,Cameroon,2996,0.0001245545025
Italy,Cameroon,1348,0.00005604121141
Italy,"Congo, Rep.",144,0.000001770346954
Italy,"Congo, Rep.",556,0.000006835506295
Italy,"Congo, Rep.",139,0.000001708876574
Italy,"Congo, Rep.",425,0.00000522498233
Italy,Colombia,330,0.000006725687633
Italy,Colombia,353,0.00000719444768
Italy,Comoros,38,0.00004668809404
Italy,Comoros,0,0
Italy,Cabo Verde,0,0
Italy,Cabo Verde,0,0
Italy,Costa Rica,7,0.000001426891482
Italy,Costa Rica,0,0
Italy,Cuba,154,0.00001340921906
Italy,Cuba,195,0.00001697920596
Italy,Djibouti,0,0
Italy,Dominica,0,0
Italy,Dominica,0,0
Italy,Dominican Rep.,14,
Italy,Dominican Rep.,17,
Italy,Algeria,169,0.000004090212963
Italy,Algeria,186,0.000004501654503
Italy,Ecuador,13,0.0000007819615662
Italy,Ecuador,31,0.000001864677581
Italy,"Egypt, Arab Rep., Arab Rep.",968,
Italy,"Egypt, Arab Rep., Arab Rep.",1995,
Italy,Eritrea,18570,
Italy,Eritrea,7940,
Italy,Western Sahara,5,
Italy,Ethiopia,260,0.000002477194613
Italy,Ethiopia,1309,0.00001247172211
Italy,Fiji,0,0
Italy,Gabon,36,0.00001777657512
Italy,Gabon,29,0.00001432001884
Italy,Georgia,975,0.0002623012564
Italy,Georgia,329,0.00008850985984
